       Step     Time          Energy          fmax
LBFGS:    2 13:07:35      -19.247765      189.000172
LBFGS:    3 13:07:35      -19.310196      149.718341
LBFGS:    4 13:07:35      -19.360605      110.302508
LBFGS:    5 13:07:35      -19.416801       84.481104
LBFGS:    6 13:07:35      -19.371372       77.560035
LBFGS:    7 13:07:35      -19.347584       80.879260
LBFGS:    8 13:07:35      -19.373104       76.123063
LBFGS:    9 13:07:36      -19.411503      105.539524
LBFGS:   10 13:07:36      -19.375927       72.501081
LBFGS:   11 13:07:36      -19.356979       62.306570
LBFGS:   12 13:07:36      -19.338715       23.701570
LBFGS:   13 13:07:36      -19.340097       24.473554
LBFGS:   14 13:07:36      -19.336872        3.724189
LBFGS:   15 13:07:36      -19.336897        4.148530
LBFGS:   16 13:07:36      -19.336880        3.534725
LBFGS:   17 13:07:36      -19.336889        3.795068
LBFGS:   18 13:07:36      -19.336872        3.412758
LBFGS:   19 13:07:36      -19.336859        3.200881
LBFGS:   20 13:07:36      -19.336811        2.899332
LBFGS:   21 13:07:36      -19.336674        2.330367
LBFGS:   22 13:07:36      -19.336479        1.987458
LBFGS:   23 13:07:36      -19.335991        4.296148
LBFGS:   24 13:07:36      -19.336861        6.052416
LBFGS:   25 13:07:36      -19.337194       15.512599
LBFGS:   26 13:07:36      -19.336884       11.419114
LBFGS:   27 13:07:36      -19.338570       74.012230
LBFGS:   28 13:07:36      -19.336842       18.597627
LBFGS:   29 13:07:37      -19.335705       13.372469
LBFGS:   30 13:07:37      -19.335764       61.646379
LBFGS:   31 13:07:37      -19.336033        5.572110
LBFGS:   32 13:07:37      -19.336016        5.111991
LBFGS:   33 13:07:37      -19.336061        9.821918
LBFGS:   34 13:07:37      -19.336086        7.533980
LBFGS:   35 13:07:37      -19.336159       13.070319
LBFGS:   36 13:07:37      -19.336079        6.193950
LBFGS:   37 13:07:37      -19.336124        9.947952
LBFGS:   38 13:07:37      -19.336117        9.280262
LBFGS:   39 13:07:37      -19.331242       91.332660
LBFGS:   40 13:07:37      -19.336197       32.206897
LBFGS:   41 13:07:37      -19.335978       45.371020
LBFGS:   42 13:07:37      -19.336369       42.856516
LBFGS:   43 13:07:37      -19.329590       99.850940
LBFGS:   44 13:07:37      -19.334133       68.620665
LBFGS:   45 13:07:37      -19.325878       96.659110
LBFGS:   46 13:07:38      -19.336819       79.756583
LBFGS:   47 13:07:38      -19.331856       93.610547
LBFGS:   48 13:07:38      -19.327862       96.492888
LBFGS:   49 13:07:38      -19.310926      108.420140
LBFGS:   50 13:07:38      -19.326687       96.309283
LBFGS:   51 13:07:38      -19.338287       69.440026
LBFGS:   52 13:07:38      -19.346823       49.220092
LBFGS:   53 13:07:38      -19.337746       71.785745
LBFGS:   54 13:07:38      -19.347195       48.919228
LBFGS:   55 13:07:38      -19.346548       29.452672
LBFGS:   56 13:07:38      -19.339596       22.044795
LBFGS:   57 13:07:38      -19.346355       50.585878
LBFGS:   58 13:07:38      -19.340147       39.258133
LBFGS:   59 13:07:38      -19.327995       71.341414
LBFGS:   60 13:07:38      -19.329941       85.860760
LBFGS:   61 13:07:38      -19.323278       88.609441
LBFGS:   62 13:07:38      -19.333111       91.149013
LBFGS:   63 13:07:38      -19.337049       91.249350
LBFGS:   64 13:07:38      -19.332195       98.242443
LBFGS:   65 13:07:39      -19.311928      140.157833
LBFGS:   66 13:07:39      -19.333580       96.293034
LBFGS:   67 13:07:39      -19.346006       83.406898
LBFGS:   68 13:07:39      -19.333952       95.552526
LBFGS:   69 13:07:39      -19.311745      137.242388
LBFGS:   70 13:07:39      -19.334177       95.805671
LBFGS:   71 13:07:39      -19.345800       84.883083
LBFGS:   72 13:07:39      -19.334423       95.335638
LBFGS:   73 13:07:39      -19.312281      130.960178
LBFGS:   74 13:07:39      -19.334408       95.770987
LBFGS:   75 13:07:39      -19.344767       86.591130
LBFGS:   76 13:07:39      -19.334602       95.369330
LBFGS:   77 13:07:39      -19.313055      125.168628
LBFGS:   78 13:07:39      -19.334305       96.106542
LBFGS:   79 13:07:39      -19.342960       87.492688
LBFGS:   80 13:07:39      -19.334478       95.689653
LBFGS:   81 13:07:39      -19.314400      119.128901
LBFGS:   82 13:07:39      -19.333885       96.816064
LBFGS:   83 13:07:40      -19.340527       87.894059
LBFGS:   84 13:07:40      -19.334042       96.364726
LBFGS:   85 13:07:40      -19.316261      113.319633
LBFGS:   86 13:07:40      -19.333370       97.559412
LBFGS:   87 13:07:40      -19.317234      110.451619
LBFGS:   88 13:07:40      -19.292763      173.606073
LBFGS:   89 13:07:40      -19.323362       98.119731
LBFGS:   90 13:07:40      -19.350136       58.840433
LBFGS:   91 13:07:40      -19.351677       56.146188
LBFGS:   92 13:07:40      -19.352978       49.660926
LBFGS:   93 13:07:40      -19.354559       39.847723
LBFGS:   94 13:07:40      -19.353168       48.702553
LBFGS:   95 13:07:40      -19.353357       47.663955
LBFGS:   96 13:07:40      -19.350727       58.825658
LBFGS:   97 13:07:40      -19.342365       72.559688
LBFGS:   98 13:07:40      -19.353653       27.635081
LBFGS:   99 13:07:40      -19.337296       76.220636
LBFGS:  100 13:07:40      -19.321115       94.423958
       Step     Time          Energy          fmax
LBFGS:    0 13:08:21       -1.254078        9.134915
LBFGS:    1 13:08:21       -1.219477       41.188401
LBFGS:    2 13:08:21       -1.266670        1.727285
LBFGS:    3 13:08:21       -1.275657        2.938118
LBFGS:    4 13:08:21       -1.282904        3.571103
LBFGS:    5 13:08:21       -1.249971        5.696787
LBFGS:    6 13:08:21       -1.343791        5.572501
LBFGS:    7 13:08:22       -1.214352       45.987672
LBFGS:    8 13:08:22       -1.355546        6.005859
LBFGS:    9 13:08:22       -1.349900        7.358416
LBFGS:   10 13:08:22       -1.355562        0.166995
LBFGS:   11 13:08:22       -1.356608        0.536041
LBFGS:   12 13:08:22       -1.346042        0.759276
LBFGS:   13 13:08:22       -1.357870        1.312450
LBFGS:   14 13:08:22       -1.357737        0.879219
LBFGS:   15 13:08:22       -1.358148        0.620821
LBFGS:   16 13:08:22       -1.358177        0.331064
LBFGS:   17 13:08:22       -1.358178        0.124817
LBFGS:   18 13:08:22       -1.358179        0.002706
       Step     Time          Energy          fmax
LBFGS:    0 13:08:22       -6.892235      376.715393
LBFGS:    1 13:08:22       -7.716491       38.801558
LBFGS:    2 13:08:22       -7.771996       37.864471
LBFGS:    3 13:08:22       -7.799147       25.533326
LBFGS:    4 13:08:22       -7.870874       56.135558
LBFGS:    5 13:08:22       -7.770665       49.930744
LBFGS:    6 13:08:22       -6.524086      211.816017
LBFGS:    7 13:08:22       -7.763991       62.074585
LBFGS:    8 13:08:22       -7.930141       36.064226
LBFGS:    9 13:08:22       -7.600415      626.244567
LBFGS:   10 13:08:22       -7.936427       14.649345
LBFGS:   11 13:08:23       -7.937222       25.097847
LBFGS:   12 13:08:23       -7.938634       15.331303
LBFGS:   13 13:08:23       -7.941427       19.617994
LBFGS:   14 13:08:23       -7.928968        7.104129
LBFGS:   15 13:08:23       -7.922537       11.422052
LBFGS:   16 13:08:23       -7.940322        9.516190
LBFGS:   17 13:08:23       -8.079237       41.971379
LBFGS:   18 13:08:23       -7.927734        3.592031
LBFGS:   19 13:08:23       -7.917782       20.027726
LBFGS:   20 13:08:23       -7.931409       20.961244
LBFGS:   21 13:08:23       -7.911988       53.012583
LBFGS:   22 13:08:23       -7.916523        0.653110
LBFGS:   23 13:08:23       -7.916814       10.320384
LBFGS:   24 13:08:23       -7.916803        6.221188
LBFGS:   25 13:08:23       -7.916822        6.259148
LBFGS:   26 13:08:23       -7.907201       70.790615
LBFGS:   27 13:08:23       -7.916833        8.702145
LBFGS:   28 13:08:23       -7.917199       23.644221
LBFGS:   29 13:08:23       -7.916930        2.622925
LBFGS:   30 13:08:23       -7.916956        2.269135
LBFGS:   31 13:08:23       -7.916957        2.403714
LBFGS:   32 13:08:23       -7.916986        0.000740
       Step     Time          Energy          fmax
LBFGS:    0 13:08:23      -11.963627      544.829881
LBFGS:    1 13:08:23      -12.862701      762.753115
LBFGS:    2 13:08:24      -13.608293      681.778128
LBFGS:    3 13:08:24      -12.738351      719.665371
LBFGS:    4 13:08:24      -13.601853      723.551835
LBFGS:    5 13:08:24      -14.115960      321.078424
LBFGS:    6 13:08:24      -13.980062      179.505621
LBFGS:    7 13:08:24      -14.228468      291.393646
LBFGS:    8 13:08:24      -14.664426      359.728729
LBFGS:    9 13:08:24      -14.248176      245.102148
LBFGS:   10 13:08:24      -14.027581      157.560014
LBFGS:   11 13:08:24      -14.271013      241.310425
LBFGS:   12 13:08:24      -14.759377      228.144024
LBFGS:   13 13:08:24      -14.283542      240.490348
LBFGS:   14 13:08:24      -14.068707      149.136365
LBFGS:   15 13:08:24      -14.318942      271.910559
LBFGS:   16 13:08:24      -14.794998      160.971318
LBFGS:   17 13:08:24      -14.429091      319.016778
LBFGS:   18 13:08:24      -14.290663      313.759254
LBFGS:   19 13:08:24      -14.542018      299.980807
LBFGS:   20 13:08:24      -14.339708      321.566941
LBFGS:   21 13:08:24      -14.219265      247.919539
LBFGS:   22 13:08:24      -14.356714      336.434278
LBFGS:   23 13:08:24      -14.496162      352.791833
LBFGS:   24 13:08:24      -14.367937      309.997545
LBFGS:   25 13:08:24      -14.263593      180.589866
LBFGS:   26 13:08:24      -14.211799      177.484613
LBFGS:   27 13:08:24      -14.045321      288.779647
LBFGS:   28 13:08:25      -13.878058      394.327364
LBFGS:   29 13:08:25      -13.776394      411.590220
LBFGS:   30 13:08:25      -13.918406      365.277376
LBFGS:   31 13:08:25      -14.041969      357.013771
LBFGS:   32 13:08:25      -14.113628      282.261590
LBFGS:   33 13:08:25      -13.474227      324.126550
LBFGS:   34 13:08:25      -14.032364      284.433710
LBFGS:   35 13:08:25      -13.487739      325.786239
LBFGS:   36 13:08:25      -12.150884      361.332316
LBFGS:   37 13:08:25      -11.191880      610.619231
LBFGS:   38 13:08:25      -11.920394      362.298281
LBFGS:   39 13:08:25      -11.585356      449.565685
LBFGS:   40 13:08:25      -11.931633      359.923358
LBFGS:   41 13:08:25      -11.944497      357.129543
LBFGS:   42 13:08:25      -12.316656      303.233001
LBFGS:   43 13:08:25      -12.575448      304.864145
LBFGS:   44 13:08:25      -13.070490      386.053879
LBFGS:   45 13:08:25      -13.711709      340.606964
LBFGS:   46 13:08:25      -13.207987      465.511371
LBFGS:   47 13:08:25      -12.973641      461.402966
LBFGS:   48 13:08:25      -13.300332      468.688725
LBFGS:   49 13:08:25      -13.412867      453.975989
LBFGS:   50 13:08:25      -13.883123      335.845309
LBFGS:   51 13:08:25      -13.496784      424.992240
LBFGS:   52 13:08:25      -13.418818      435.390518
LBFGS:   53 13:08:25      -13.281355      469.222742
LBFGS:   54 13:08:25      -13.157094      455.499562
LBFGS:   55 13:08:26      -13.211515      469.277988
LBFGS:   56 13:08:26      -13.170495      450.784044
LBFGS:   57 13:08:26      -13.106290      386.294582
LBFGS:   58 13:08:26      -13.083377      479.704385
LBFGS:   59 13:08:26      -13.172574      400.366253
LBFGS:   60 13:08:26      -13.333466       97.408105
LBFGS:   61 13:08:26      -13.285512      101.614609
LBFGS:   62 13:08:26      -13.342657      124.828419
LBFGS:   63 13:08:26      -13.346888      145.063821
LBFGS:   64 13:08:26      -13.311630      148.059145
LBFGS:   65 13:08:26      -13.388382      271.340340
LBFGS:   66 13:08:26      -13.298596       86.266869
LBFGS:   67 13:08:26      -13.054939      129.821825
LBFGS:   68 13:08:26      -13.323475      175.008053
LBFGS:   69 13:08:26      -13.362015      407.339634
LBFGS:   70 13:08:26      -13.322420      201.983138
LBFGS:   71 13:08:26      -13.365254      401.553970
LBFGS:   72 13:08:26      -13.419261      475.203533
LBFGS:   73 13:08:26      -13.422737      479.716072
LBFGS:   74 13:08:26      -13.607708      527.785025
LBFGS:   75 13:08:26      -13.741739      538.042441
LBFGS:   76 13:08:26      -13.383234      384.907878
LBFGS:   77 13:08:26      -13.085042      419.812310
LBFGS:   78 13:08:26      -12.556903      628.955575
LBFGS:   79 13:08:26      -12.836770      663.106427
LBFGS:   80 13:08:26      -12.528904      618.268267
LBFGS:   81 13:08:27      -12.359722      413.425858
LBFGS:   82 13:08:27      -12.248575      250.737795
LBFGS:   83 13:08:27      -12.183612      219.027534
LBFGS:   84 13:08:27      -12.125595      130.204404
LBFGS:   85 13:08:27      -12.055102      139.691959
LBFGS:   86 13:08:27      -12.149117      143.158378
LBFGS:   87 13:08:27      -12.257920      237.513100
LBFGS:   88 13:08:27      -12.156718      147.401476
LBFGS:   89 13:08:27      -12.054847      137.043490
LBFGS:   90 13:08:27      -12.175488      154.964509
LBFGS:   91 13:08:27      -12.322970      246.767172
LBFGS:   92 13:08:27      -12.175508      152.996695
LBFGS:   93 13:08:27      -12.030988      146.868304
LBFGS:   94 13:08:27      -12.210958      166.989042
LBFGS:   95 13:08:27      -12.426108      253.119289
LBFGS:   96 13:08:27      -12.214466      168.820798
LBFGS:   97 13:08:27      -12.037468      129.799959
LBFGS:   98 13:08:27      -12.153456      112.157249
LBFGS:   99 13:08:27      -12.235206      150.411406
LBFGS:  100 13:08:27      -12.181715      137.456497
       Step     Time          Energy          fmax
LBFGS:    0 13:08:27       -2.543207      149.894059
LBFGS:    1 13:08:27       -2.652962       68.665126
LBFGS:    2 13:08:27       -2.714988       14.070357
LBFGS:    3 13:08:28       -2.752298       42.795598
LBFGS:    4 13:08:28       -2.729383       26.986508
LBFGS:    5 13:08:28       -2.725569       10.426491
LBFGS:    6 13:08:28       -2.739455       11.302540
LBFGS:    7 13:08:28       -2.744258        9.492300
LBFGS:    8 13:08:28       -2.779648       21.750923
LBFGS:    9 13:08:28       -2.732426       20.685080
LBFGS:   10 13:08:28       -1.875307      102.392363
LBFGS:   11 13:08:28       -2.712309       18.793254
LBFGS:   12 13:08:28       -2.703895        1.805187
LBFGS:   13 13:08:28       -2.758294       33.317840
LBFGS:   14 13:08:28       -2.816314       15.479145
LBFGS:   15 13:08:28       -2.842396        2.669749
LBFGS:   16 13:08:28       -2.752993      192.085891
LBFGS:   17 13:08:28       -2.827535       27.918723
LBFGS:   18 13:08:28       -2.792349      127.856435
LBFGS:   19 13:08:28       -2.830351       25.488277
LBFGS:   20 13:08:28       -2.856239       16.588309
LBFGS:   21 13:08:28       -2.022800      586.421380
LBFGS:   22 13:08:28       -2.854570       10.392741
LBFGS:   23 13:08:28       -2.833929       15.863417
LBFGS:   24 13:08:28       -2.522985      458.896221
LBFGS:   25 13:08:28       -2.833860       15.715046
LBFGS:   26 13:08:28       -2.792807       17.797417
LBFGS:   27 13:08:28       -2.850419       63.840047
LBFGS:   28 13:08:29       -1.723065      402.422580
LBFGS:   29 13:08:29       -2.852027       59.658623
LBFGS:   30 13:08:29       -1.736599      423.484131
LBFGS:   31 13:08:29       -2.852497       58.389995
LBFGS:   32 13:08:29       -1.738564      426.383728
LBFGS:   33 13:08:29       -2.852525       58.319368
LBFGS:   34 13:08:29       -1.738640      426.507340
LBFGS:   35 13:08:29       -2.852524       58.318659
LBFGS:   36 13:08:29       -1.738640      426.509252
LBFGS:   37 13:08:29       -2.852525       58.318805
LBFGS:   38 13:08:29       -2.793288       18.345876
LBFGS:   39 13:08:29       -2.852228       59.131028
LBFGS:   40 13:08:29       -1.729300      412.573316
LBFGS:   41 13:08:29       -0.443952      558.627271
LBFGS:   42 13:08:29       -1.344984      334.411881
LBFGS:   43 13:08:29       -2.603896      388.864941
LBFGS:   44 13:08:29       -1.586405        1.832113
LBFGS:   45 13:08:29       -1.865714      541.861779
LBFGS:   46 13:08:29       -1.799115      500.950299
LBFGS:   47 13:08:29       -1.508001      217.080189
LBFGS:   48 13:08:29       -2.398924      525.255429
LBFGS:   49 13:08:29       -1.594866       11.854405
LBFGS:   50 13:08:29       -2.029465      585.868184
LBFGS:   51 13:08:29       -1.719435      398.233533
LBFGS:   52 13:08:29       -1.619641      124.067429
LBFGS:   53 13:08:29       -1.672967      304.005879
LBFGS:   54 13:08:30       -1.667028      288.802034
LBFGS:   55 13:08:30       -1.894925      558.159591
LBFGS:   56 13:08:30       -1.652410      247.257651
LBFGS:   57 13:08:30       -1.641048      210.097646
LBFGS:   58 13:08:30       -2.840083       91.192616
LBFGS:   59 13:08:30       -1.641025      210.029738
LBFGS:   60 13:08:30       -1.603065       35.913724
LBFGS:   61 13:08:30       -1.664738      282.738913
LBFGS:   62 13:08:30       -1.714436      390.312870
LBFGS:   63 13:08:30       -1.636746      194.734418
LBFGS:   64 13:08:30       -1.602028       29.619326
LBFGS:   65 13:08:30       -1.663727      280.020725
LBFGS:   66 13:08:30       -1.707554      378.066825
LBFGS:   67 13:08:30       -1.628916      164.569523
LBFGS:   68 13:08:30       -1.571507       65.372360
LBFGS:   69 13:08:30       -2.773574      171.445158
LBFGS:   70 13:08:30       -1.571568       65.018478
LBFGS:   71 13:08:30       -1.504644      221.954991
LBFGS:   72 13:08:30       -1.565548       87.292531
LBFGS:   73 13:08:30       -1.564951       89.248597
LBFGS:   74 13:08:30       -1.563794       93.570623
LBFGS:   75 13:08:30       -1.562325       98.418628
LBFGS:   76 13:08:30       -1.554736      121.084650
LBFGS:   77 13:08:30       -1.540021      156.944273
LBFGS:   78 13:08:30       -1.512332      206.051454
LBFGS:   79 13:08:30       -1.484519      240.260993
LBFGS:   80 13:08:31       -1.433991      281.238631
LBFGS:   81 13:08:31       -1.374263      312.078506
LBFGS:   82 13:08:31       -1.300593      337.518867
LBFGS:   83 13:08:31       -1.186906      361.721474
LBFGS:   84 13:08:31       -0.807109      413.480124
LBFGS:   85 13:08:31        1.427560     1169.308066
LBFGS:   86 13:08:31       -0.060686      635.865061
LBFGS:   87 13:08:31        0.325614      761.099538
LBFGS:   88 13:08:31        3.571161     1247.922846
LBFGS:   89 13:08:31        2.737332     1235.612780
LBFGS:   90 13:08:31        0.041590      643.964973
LBFGS:   91 13:08:31       -1.220525      328.646437
LBFGS:   92 13:08:31       -1.823195      545.797942
LBFGS:   93 13:08:31       -1.054237      365.441299
LBFGS:   94 13:08:31        1.126320     1058.985570
LBFGS:   95 13:08:31       -0.904511      380.135703
LBFGS:   96 13:08:31       -0.964282      372.731628
LBFGS:   97 13:08:31       -0.600600      421.354504
LBFGS:   98 13:08:31       -0.957732      372.744670
LBFGS:   99 13:08:31       -1.030588      362.999776
LBFGS:  100 13:08:31       -1.417729       40.664920
       Step     Time          Energy          fmax
LBFGS:    0 13:09:09      -11.779060      915.687125
LBFGS:    1 13:09:09      -13.139999      799.777400
LBFGS:    2 13:09:09      -14.521898      527.020020
LBFGS:    3 13:09:09      -15.647221      518.601665
LBFGS:    4 13:09:09      -15.256836      507.401150
LBFGS:    5 13:09:09      -15.417580      522.486438
LBFGS:    6 13:09:09      -15.484358      546.675474
LBFGS:    7 13:09:09      -15.221937      511.200282
LBFGS:    8 13:09:09      -15.353329      526.119420
LBFGS:    9 13:09:09      -15.079461      512.687583
LBFGS:   10 13:09:09      -15.410971      534.436659
LBFGS:   11 13:09:09      -15.813400      581.340035
LBFGS:   12 13:09:09      -15.311081      514.795914
LBFGS:   13 13:09:09      -14.835840      498.399182
LBFGS:   14 13:09:09      -15.379084      507.595383
LBFGS:   15 13:09:09      -16.042866      552.947976
LBFGS:   16 13:09:10      -15.397511      507.100408
LBFGS:   17 13:09:10      -14.860266      511.825086
LBFGS:   18 13:09:10      -15.450776      504.993174
LBFGS:   19 13:09:10      -16.171192      537.546113
LBFGS:   20 13:09:10      -15.486269      505.572604
LBFGS:   21 13:09:10      -14.935030      524.619147
LBFGS:   22 13:09:10      -15.533070      504.641752
LBFGS:   23 13:09:10      -16.271461      518.356473
LBFGS:   24 13:09:10      -15.564116      506.490325
LBFGS:   25 13:09:10      -15.004725      540.060973
LBFGS:   26 13:09:10      -15.591587      508.850557
LBFGS:   27 13:09:10      -16.316742      506.751724
LBFGS:   28 13:09:10      -15.615368      511.812185
LBFGS:   29 13:09:10      -15.070313      555.878983
LBFGS:   30 13:09:10      -15.625015      514.632391
LBFGS:   31 13:09:10      -16.315430      511.585032
LBFGS:   32 13:09:10      -15.651760      518.375001
LBFGS:   33 13:09:10      -15.168970      565.273133
LBFGS:   34 13:09:10      -15.661633      521.885149
LBFGS:   35 13:09:10      -16.301058      498.449462
LBFGS:   36 13:09:10      -15.966095      302.461069
LBFGS:   37 13:09:10      -16.501026      327.735835
LBFGS:   38 13:09:11      -16.648520      330.433436
LBFGS:   39 13:09:11      -16.732281      341.446295
LBFGS:   40 13:09:11      -16.617624      371.431974
LBFGS:   41 13:09:11      -16.772762      350.411903
LBFGS:   42 13:09:11      -16.888073      365.094158
LBFGS:   43 13:09:11      -16.979570      295.629282
LBFGS:   44 13:09:11      -17.068228      211.017748
LBFGS:   45 13:09:11      -17.213636      206.024300
LBFGS:   46 13:09:11      -17.468693      436.217650
LBFGS:   47 13:09:11      -17.307846      334.560883
LBFGS:   48 13:09:11      -17.136436      773.430969
LBFGS:   49 13:09:11      -17.306517      392.343763
LBFGS:   50 13:09:11      -17.158472      757.549519
LBFGS:   51 13:09:11      -16.723902      880.377340
LBFGS:   52 13:09:11      -16.601625      571.974259
LBFGS:   53 13:09:11      -16.348940      348.461924
LBFGS:   54 13:09:11      -16.261524      250.310010
LBFGS:   55 13:09:11      -16.243250      337.357557
LBFGS:   56 13:09:11      -16.193558      366.339199
LBFGS:   57 13:09:11      -16.260263      322.997122
LBFGS:   58 13:09:12      -16.259071      322.992887
LBFGS:   59 13:09:12      -16.080616      355.460059
LBFGS:   60 13:09:12      -15.803402      376.121960
LBFGS:   61 13:09:12      -15.523111      424.961369
LBFGS:   62 13:09:12      -15.259327      429.378916
LBFGS:   63 13:09:12      -15.200670      438.885485
LBFGS:   64 13:09:12      -15.081244      446.439784
LBFGS:   65 13:09:12      -15.204190      445.976035
LBFGS:   66 13:09:12      -15.339006      470.053342
LBFGS:   67 13:09:12      -15.570353      488.845689
LBFGS:   68 13:09:12      -15.397644      570.742841
LBFGS:   69 13:09:12      -15.523851      666.683629
LBFGS:   70 13:09:12      -15.744093      577.788301
LBFGS:   71 13:09:12      -15.594862      587.905806
LBFGS:   72 13:09:12      -15.323430      635.397404
LBFGS:   73 13:09:12      -15.345182      664.002711
LBFGS:   74 13:09:12      -15.624500      692.059781
LBFGS:   75 13:09:12      -15.720223      626.370724
LBFGS:   76 13:09:12      -15.613312      512.014923
LBFGS:   77 13:09:12      -15.331211      540.432428
LBFGS:   78 13:09:13      -15.201256      568.876773
LBFGS:   79 13:09:13      -15.096750      576.086800
LBFGS:   80 13:09:13      -15.189242      564.913197
LBFGS:   81 13:09:13      -15.297506      524.158669
LBFGS:   82 13:09:13      -15.191792      565.861031
LBFGS:   83 13:09:13      -15.110670      583.429422
LBFGS:   84 13:09:13      -15.191948      564.318292
LBFGS:   85 13:09:13      -15.299200      519.587421
LBFGS:   86 13:09:13      -15.183737      565.650993
LBFGS:   87 13:09:13      -15.082066      584.974637
LBFGS:   88 13:09:13      -15.010009      545.564618
LBFGS:   89 13:09:13      -14.987825      530.639771
LBFGS:   90 13:09:13      -14.972698      525.502960
LBFGS:   91 13:09:13      -14.993500      529.594462
LBFGS:   92 13:09:13      -14.997074      525.834161
LBFGS:   93 13:09:13      -15.016292      480.321723
LBFGS:   94 13:09:13      -14.996731      524.074251
LBFGS:   95 13:09:13      -14.995041      521.880979
LBFGS:   96 13:09:13      -14.989342      525.136338
LBFGS:   97 13:09:13      -15.017533      493.749944
LBFGS:   98 13:09:14      -14.999070      520.946520
LBFGS:   99 13:09:14      -15.039355      537.522043
LBFGS:  100 13:09:14      -15.123154      662.950279
       Step     Time          Energy          fmax
LBFGS:    0 13:09:14       -4.400778      179.660752
LBFGS:    1 13:09:14       -4.978870      263.081740
LBFGS:    2 13:09:14       -4.693573      204.541641
LBFGS:    3 13:09:14       -4.916071      229.147879
LBFGS:    4 13:09:14       -4.239403      163.149756
LBFGS:    5 13:09:14       -3.626930      168.514934
LBFGS:    6 13:09:14       -4.250463      169.600295
LBFGS:    7 13:09:14       -3.640020      162.727868
LBFGS:    8 13:09:14       -2.857838      270.171875
LBFGS:    9 13:09:14       -3.636242      163.547776
LBFGS:   10 13:09:14       -4.265480      181.974209
LBFGS:   11 13:09:14       -3.649364      159.082870
LBFGS:   12 13:09:14       -2.941923      258.633892
LBFGS:   13 13:09:14       -3.648008      158.931574
LBFGS:   14 13:09:14       -4.268373      188.409808
LBFGS:   15 13:09:14       -3.660366      156.329868
LBFGS:   16 13:09:14       -2.986147      249.146797
LBFGS:   17 13:09:14       -3.661282      156.065598
LBFGS:   18 13:09:14       -4.257780      188.727838
LBFGS:   19 13:09:14       -3.672216      155.278039
LBFGS:   20 13:09:14       -3.002024      245.771707
LBFGS:   21 13:09:15       -3.674332      155.630553
LBFGS:   22 13:09:15       -4.237320      183.180891
LBFGS:   23 13:09:15       -3.683317      156.051933
LBFGS:   24 13:09:15       -3.004238      246.784116
LBFGS:   25 13:09:15       -3.685291      157.077455
LBFGS:   26 13:09:15       -4.212351      173.342678
LBFGS:   27 13:09:15       -3.692165      157.901335
LBFGS:   28 13:09:15       -3.003651      249.185209
LBFGS:   29 13:09:15       -3.693144      159.230970
LBFGS:   30 13:09:15       -4.187050      162.733241
LBFGS:   31 13:09:15       -3.698162      159.907436
LBFGS:   32 13:09:15       -3.005758      251.140064
LBFGS:   33 13:09:15       -3.697866      161.214733
LBFGS:   34 13:09:15       -4.163628      153.247698
LBFGS:   35 13:09:15       -4.786821       55.248758
LBFGS:   36 13:09:15       -4.805250       20.445658
LBFGS:   37 13:09:15       -4.800247       98.931702
LBFGS:   38 13:09:15       -4.867348      167.543192
LBFGS:   39 13:09:15       -4.808292       26.087529
LBFGS:   40 13:09:15       -4.846079       12.755991
LBFGS:   41 13:09:15       -4.870874       59.162902
LBFGS:   42 13:09:15       -4.870865       47.730909
LBFGS:   43 13:09:15       -4.919840       72.380828
LBFGS:   44 13:09:15       -4.821022       39.532731
LBFGS:   45 13:09:15       -4.743097       80.258892
LBFGS:   46 13:09:16       -5.004930      110.067813
LBFGS:   47 13:09:16       -4.643106       51.402642
LBFGS:   48 13:09:16       -4.187647       67.639762
LBFGS:   49 13:09:16       -4.675222       18.588411
LBFGS:   50 13:09:16       -4.774794       14.190525
LBFGS:   51 13:09:16       -4.601122      211.135398
LBFGS:   52 13:09:16       -4.797007       30.985293
LBFGS:   53 13:09:16       -4.832911       50.568442
LBFGS:   54 13:09:16       -4.747204       30.547532
LBFGS:   55 13:09:16       -4.614359       21.414720
LBFGS:   56 13:09:16       -4.020670      103.979834
LBFGS:   57 13:09:16       -4.612253       35.068754
LBFGS:   58 13:09:16       -4.750187       35.178664
LBFGS:   59 13:09:16       -4.691137      359.987356
LBFGS:   60 13:09:16       -4.775578       41.867891
LBFGS:   61 13:09:16       -4.801136       44.049481
LBFGS:   62 13:09:16       -4.508467       26.909597
LBFGS:   63 13:09:16       -3.776398      191.259506
LBFGS:   64 13:09:16       -4.503017       47.749830
LBFGS:   65 13:09:16       -4.637995       69.592273
LBFGS:   66 13:09:16       -4.113779       81.513698
LBFGS:   67 13:09:16       -4.647636       30.444911
LBFGS:   68 13:09:16       -4.798426       12.469155
LBFGS:   69 13:09:16       -5.038403       10.224524
LBFGS:   70 13:09:17       -3.808731      456.930085
LBFGS:   71 13:09:17       -5.050900       68.101219
LBFGS:   72 13:09:17       -4.971231      155.984894
LBFGS:   73 13:09:17       -5.051962       27.043180
LBFGS:   74 13:09:17       -5.054428       36.889049
LBFGS:   75 13:09:17       -5.055237        7.087834
LBFGS:   76 13:09:17       -5.055391        3.751051
LBFGS:   77 13:09:17       -5.055456        0.266815
LBFGS:   78 13:09:17       -5.055458        0.016647
LBFGS:   79 13:09:17       -5.055458        0.002628
